bay_id,st_marker_id,status,location,lat,lon
4296,C6928,Unoccupied,"(-37.80939825401876, 144.9560509085984)",-37.80939825401876,144.9560509085984
4001,C6038,Present,"(-37.806169736607444, 144.95208450500195)",-37.806169736607444,144.95208450500195
3546,7066N,Present,"(-37.80861227506381, 144.9543020355954)",-37.80861227506381,144.9543020355954
4397,C7228,Unoccupied,"(-37.80783289251717, 144.95235641598873)",-37.80783289251717,144.95235641598873
2685,10194E,Present,"(-37.80368581491156, 144.94960640827674)",-37.80368581491156,144.94960640827674
6722,2256N,Unoccupied,"(-37.81677831571032, 144.95799773092182)",-37.81677831571032,144.95799773092182
572,10E,Present,"(-37.81474541746823, 144.9747297889365)",-37.81474541746823,144.9747297889365
2667,10176E,Present,"(-37.80415897928181, 144.94952302106753)",-37.80415897928181,144.94952302106753
5426,11804E,Present,"(-37.81404552323686, 144.97773552912304)",-37.81404552323686,144.97773552912304
5765,12447S,Present,"(-37.811983005070296, 144.97604299006127)",-37.811983005070296,144.97604299006127
5397,11760E,Present,"(-37.81002289302269, 144.97570474403477)",-37.81002289302269,144.97570474403477
1659,2153S,Present,"(-37.812902893670625, 144.97160651106122)",-37.812902893670625,144.97160651106122
5058,9835S,Present,"(-37.82526431807602, 144.96998205789635)",-37.82526431807602,144.96998205789635
3625,7574N,Unoccupied,"(-37.80563672055596, 144.95462461030127)",-37.80563672055596,144.95462461030127
3213,5514E,Unoccupied,"(-37.806979097977774, 144.95435123661542)",-37.806979097977774,144.95435123661542
3027,5123W,Present,"(-37.803363543058055, 144.95711639661)",-37.803363543058055,144.95711639661
3114,5271W,Unoccupied,"(-37.80449756443136, 144.9573174628841)",-37.80449756443136,144.9573174628841
4830,9224N,Unoccupied,"(-37.8312681947811, 144.9663736952495)",-37.8312681947811,144.9663736952495
3116,5274E,Present,"(-37.80463482321237, 144.95742312843163)",-37.80463482321237,144.95742312843163
4828,9220N,Unoccupied,"(-37.83124701728707, 144.9664458800675)",-37.83124701728707,144.9664458800675
3619,7567S,Present,"(-37.805918333860525, 144.9554908226089)",-37.805918333860525,144.9554908226089
5158,C1121,Present,"(-37.815391570588496, 144.96087855962014)",-37.815391570588496,144.96087855962014
4653,8473W,Unoccupied,"(-37.825353748614546, 144.96669817494666)",-37.825353748614546,144.96669817494666
4383,C7200,Unoccupied,"(-37.80760730941965, 144.952820993905)",-37.80760730941965,144.952820993905
3558,7084N,Present,"(-37.808812603559126, 144.95361138235916)",-37.808812603559126,144.95361138235916
685,342E,Present,"(-37.81428663426061, 144.97170877481494)",-37.81428663426061,144.97170877481494
3356,6044E,Unoccupied,"(-37.80611418666328, 144.95221261672373)",-37.80611418666328,144.95221261672373
4014,C6066,Unoccupied,"(-37.805734133247434, 144.95216266993137)",-37.805734133247434,144.95216266993137
3211,5491W,Unoccupied,"(-37.807247693557514, 144.95422427501035)",-37.807247693557514,144.95422427501035
5259,4517W,Present,"(-37.81114875079743, 144.95318599123723)",-37.81114875079743,144.95318599123723
3927,C5770,Unoccupied,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
3010,5080E,Present,"(-37.8047886926202, 144.95789909111085)",-37.8047886926202,144.95789909111085
5679,12335S,Present,"(-37.81001179316358, 144.97925548474626)",-37.81001179316358,144.97925548474626
5388,11742E,Present,"(-37.81031560329828, 144.97565625972442)",-37.81031560329828,144.97565625972442
5478,11879W,Present,"(-37.811235446098244, 144.97796886555514)",-37.811235446098244,144.97796886555514
5267,4533W,Present,"(-37.81069585048778, 144.95297471034866)",-37.81069585048778,144.95297471034866
5465,11884E,Unoccupied,"(-37.81048535505015, 144.97833322877523)",-37.81048535505015,144.97833322877523
701,435W,Present,"(-37.81254164431587, 144.9706523899895)",-37.81254164431587,144.9706523899895
5766,12449S,Present,"(-37.81199063463346, 144.97611265531617)",-37.81199063463346,144.97611265531617
2906,4873W,Present,"(-37.808566391176825, 144.95769157605258)",-37.808566391176825,144.95769157605258
3367,6177W,Present,"(-37.80411157251581, 144.94316750978206)",-37.80411157251581,144.94316750978206
3532,7025S,Unoccupied,"(-37.80749415440461, 144.95877896517908)",-37.80749415440461,144.95877896517908
3811,C5458,Unoccupied,"(-37.807448011270026, 144.95443689661118)",-37.807448011270026,144.95443689661118
4044,C6126,Unoccupied,"(-37.80449319409526, 144.95238068266235)",-37.80449319409526,144.95238068266235
3529,7019S,Unoccupied,"(-37.80743172163747, 144.958993509489)",-37.80743172163747,144.958993509489
6748,6627S,Present,"(-37.8085392892571, 144.95947791717688)",-37.8085392892571,144.95947791717688
2903,4869W,Unoccupied,"(-37.80860830885492, 144.95768416755797)",-37.80860830885492,144.95768416755797
4228,C6760,Unoccupied,"(-37.809370436732806, 144.9569998785356)",-37.809370436732806,144.9569998785356
3400,6241W,Unoccupied,"(-37.80585287262254, 144.95077786807047)",-37.80585287262254,144.95077786807047
5416,11783W,Unoccupied,"(-37.81157750027476, 144.9753800908452)",-37.81157750027476,144.9753800908452
2642,10116E,Present,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
5780,12477S,Present,"(-37.81211824519026, 144.97727994274808)",-37.81211824519026,144.97727994274808
5387,11740E,Present,"(-37.81034820909123, 144.97565092653258)",-37.81034820909123,144.97565092653258
5711,12364N,Present,"(-37.810263193971025, 144.98285756108538)",-37.810263193971025,144.98285756108538
5762,12441S,Present,"(-37.811944023782885, 144.97568499510572)",-37.811944023782885,144.97568499510572
5414,11788E,Present,"(-37.8109708089936, 144.97558487670682)",-37.8109708089936,144.97558487670682
2679,10188E,Present,"(-37.803845768677675, 144.94957821859185)",-37.803845768677675,144.94957821859185
5735,12381S,Present,"(-37.81090543560532, 144.9763372024056)",-37.81090543560532,144.9763372024056
5884,12901S,Present,"(-37.79851767140652, 144.96497972045887)",-37.79851767140652,144.96497972045887
5752,12442N,Present,"(-37.811847531344036, 144.9758455824391)",-37.811847531344036,144.9758455824391
5888,12909S,Present,"(-37.79855408394544, 144.96531027324374)",-37.79855408394544,144.96531027324374
6750,6631S,Present,"(-37.80857770192675, 144.95934455219205)",-37.80857770192675,144.95934455219205
4116,C6390,Present,"(-37.803819986544745, 144.95099277694794)",-37.803819986544745,144.95099277694794
3533,7027S,Present,"(-37.80751355001985, 144.95871217524257)",-37.80751355001985,144.95871217524257
3208,5472E,Unoccupied,"(-37.80731500679258, 144.95450470225848)",-37.80731500679258,144.95450470225848
2908,4877W,Present,"(-37.80852424877722, 144.9576990503362)",-37.80852424877722,144.9576990503362
6669,8655W,Present,"(-37.82552050335324, 144.96253615434466)",-37.82552050335324,144.96253615434466
3516,6676N,Unoccupied,"(-37.80867892311177, 144.95830745188204)",-37.80867892311177,144.95830745188204
3530,7021S,Unoccupied,"(-37.80745546554947, 144.9589118922884)",-37.80745546554947,144.9589118922884
3256,5809W,Present,"(-37.80697358323265, 144.9533499662862)",-37.80697358323265,144.9533499662862
3122,5286E,Present,"(-37.80450147924322, 144.9574485866193)",-37.80450147924322,144.9574485866193
3906,C5726,Present,"(-37.80520172201874, 144.95526658230324)",-37.80520172201874,144.95526658230324
4262,C6856,Unoccupied,"(-37.80947043997966, 144.95577017845275)",-37.80947043997966,144.95577017845275
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
4270,C6876,Unoccupied,"(-37.80936810877179, 144.9557893526814)",-37.80936810877179,144.9557893526814
5895,C9020,Present,"(-37.80287247647958, 144.9670300382711)",-37.80287247647958,144.9670300382711
4329,C6996,Present,"(-37.809234010653554, 144.956283910284)",-37.809234010653554,144.956283910284
4286,C6908,Present,"(-37.80920486408468, 144.95581991090108)",-37.80920486408468,144.95581991090108
6893,14233W,Unoccupied,"(-37.7954191694768, 144.96476059411543)",-37.7954191694768,144.96476059411543
5738,12387S,Present,"(-37.810927418564276, 144.97653786496926)",-37.810927418564276,144.97653786496926
2646,10120E,Present,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
5725,12404N,Unoccupied,"(-37.81075417518851, 144.9766552194074)",-37.81075417518851,144.9766552194074
5394,11754E,Present,"(-37.81012047365711, 144.97568860791415)",-37.81012047365711,144.97568860791415
5713,12380N,Unoccupied,"(-37.81066931473525, 144.97587520912788)",-37.81066931473525,144.97587520912788
5737,12385S,Unoccupied,"(-37.810920159165356, 144.9764723249395)",-37.810920159165356,144.9764723249395
6832,14024E,Present,"(-37.797076736332016, 144.95809330725749)",-37.797076736332016,144.95809330725749
3231,5594E,Unoccupied,"(-37.80589073957607, 144.9538554994207)",-37.80589073957607,144.9538554994207
3629,7578N,Present,"(-37.80562156829398, 144.95449038760398)",-37.80562156829398,144.95449038760398
3273,5832E,Unoccupied,"(-37.806691285420385, 144.95353421712434)",-37.806691285420385,144.95353421712434
2927,4903W,Unoccupied,"(-37.80821041990667, 144.95775461027887)",-37.80821041990667,144.95775461027887
5321,7829W,Present,"(-37.82805262576258, 144.97110406201244)",-37.82805262576258,144.97110406201244
3722,7733S,Present,"(-37.803275156334294, 144.95078278913218)",-37.803275156334294,144.95078278913218
5332,7851W,Present,"(-37.82714658240661, 144.97114918635492)",-37.82714658240661,144.97114918635492
4565,8006E,Present,"(-37.830048992909525, 144.9692888858422)",-37.830048992909525,144.9692888858422
3508,6661S,Present,"(-37.808800623522416, 144.95857337326385)",-37.808800623522416,144.95857337326385
5094,9892N,Present,"(-37.82548123959146, 144.9688702200474)",-37.82548123959146,144.9688702200474
1088,C1084,Unoccupied,"(-37.81642290432141, 144.96135287652203)",-37.81642290432141,144.96135287652203
3723,7735S,Present,"(-37.80326767897914, 144.95071374441312)",-37.80326767897914,144.95071374441312
5026,9496N,Present,"(-37.828474780491675, 144.96694059986044)",-37.828474780491675,144.96694059986044
983,910E,Present,"(-37.816862701910495, 144.96446077170123)",-37.816862701910495,144.96446077170123
981,908E,Present,"(-37.81691389165914, 144.96448428294315)",-37.81691389165914,144.96448428294315
4403,C7240,Present,"(-37.80792434807715, 144.9521679122788)",-37.80792434807715,144.9521679122788
5736,12383S,Present,"(-37.810912934966424, 144.97640632568923)",-37.810912934966424,144.97640632568923
4340,C7034,Unoccupied,"(-37.80745703970297, 144.9585810644182)",-37.80745703970297,144.9585810644182
4006,C6050,Present,"(-37.80602702323796, 144.9521101242498)",-37.80602702323796,144.9521101242498
3910,C5734,Unoccupied,"(-37.805078730862704, 144.95528869054613)",-37.805078730862704,144.95528869054613
4106,C6356,Present,"(-37.80419441414472, 144.9509265514256)",-37.80419441414472,144.9509265514256
3872,C5640,Unoccupied,"(-37.806866924998914, 144.95497304181424)",-37.806866924998914,144.95497304181424
4399,C7232,Unoccupied,"(-37.807859872182426, 144.95230085128213)",-37.807859872182426,144.95230085128213
2672,10181W,Present,"(-37.80404052141371, 144.94935384858712)",-37.80404052141371,144.94935384858712
5616,12251S,Unoccupied,"(-37.80958943923362, 144.97520518202015)",-37.80958943923362,144.97520518202015
6922,10055S,Present,"(-37.82190885461032, 144.96309929184798)",-37.82190885461032,144.96309929184798
1897,1385W,Present,"(-37.81671279634483, 144.9573449461614)",-37.81671279634483,144.9573449461614
5424,11800E,Unoccupied,"(-37.81414911808527, 144.9777181023785)",-37.81414911808527,144.9777181023785
1683,2225S,Unoccupied,"(-37.81607173042515, 144.96080930190504)",-37.81607173042515,144.96080930190504
3107,5264E,Present,"(-37.80481922760674, 144.95738798735076)",-37.80481922760674,144.95738798735076
3000,5050E,Present,"(-37.80528745757218, 144.9581284479058)",-37.80528745757218,144.9581284479058
3510,6664N,Present,"(-37.808619975254956, 144.95851053592747)",-37.808619975254956,144.95851053592747
867,698E,Present,"(-37.81399837476948, 144.96877260510848)",-37.81399837476948,144.96877260510848
3710,7676N,Present,"(-37.80377411997408, 144.95692074721063)",-37.80377411997408,144.95692074721063
4345,C7044,Unoccupied,"(-37.807510605937665, 144.95839769811448)",-37.807510605937665,144.95839769811448
5881,12910N,Present,"(-37.79837484550813, 144.96534595918206)",-37.79837484550813,144.96534595918206
5926,12813S,Present,"(-37.803042318039786, 144.96772768939778)",-37.803042318039786,144.96772768939778
4235,C6784,Present,"(-37.80935081754289, 144.95682597906404)",-37.80935081754289,144.95682597906404
3493,6580N,Present,"(-37.80824127305364, 144.95982322511887)",-37.80824127305364,144.95982322511887
1067,C1032,Present,"(-37.81821417192016, 144.9621759027908)",-37.81821417192016,144.9621759027908
4985,9417S,Unoccupied,"(-37.83008922443051, 144.9665042371874)",-37.83008922443051,144.9665042371874
4171,C6598,Present,"(-37.80836363792835, 144.95974216593098)",-37.80836363792835,144.95974216593098
5821,12570N,Unoccupied,"(-37.81587181680066, 144.98148603607405)",-37.81587181680066,144.98148603607405
5742,12395S,Unoccupied,"(-37.81095682810886, 144.97680653239348)",-37.81095682810886,144.97680653239348
4216,C6736,Present,"(-37.80939006843723, 144.95717389134603)",-37.80939006843723,144.95717389134603
2717,4099W,Present,"(-37.80792273497688, 144.96015344357846)",-37.80792273497688,144.96015344357846
1006,951W,Present,"(-37.81305337978721, 144.96250770939437)",-37.81305337978721,144.96250770939437
5663,12324N,Unoccupied,"(-37.80981172696171, 144.97876035030947)",-37.80981172696171,144.97876035030947
1790,2443S,Present,"(-37.81600562148626, 144.95735389467217)",-37.81600562148626,144.95735389467217
4173,C6606,Present,"(-37.808381034145334, 144.95968216936276)",-37.808381034145334,144.95968216936276
5427,11806E,Unoccupied,"(-37.81399372674052, 144.97774422227803)",-37.81399372674052,144.97774422227803
1770,2399S,Unoccupied,"(-37.81491426983653, 144.96116498296556)",-37.81491426983653,144.96116498296556
3009,5078E,Present,"(-37.804851403825936, 144.95792778815903)",-37.804851403825936,144.95792778815903
2673,10182E,Present,"(-37.80400183516052, 144.9495507132346)",-37.80400183516052,144.9495507132346
6745,6621S,Present,"(-37.808482050941095, 144.95967700708283)",-37.808482050941095,144.95967700708283
4946,9373S,Present,"(-37.829733569108875, 144.9677335478373)",-37.829733569108875,144.9677335478373
5982,3751S,Present,"(-37.809872518390044, 144.96314039388494)",-37.809872518390044,144.96314039388494
1653,2141S,Present,"(-37.81276844591305, 144.97206714143104)",-37.81276844591305,144.97206714143104
4035,C6108,Unoccupied,"(-37.8047098220651, 144.95234218856768)",-37.8047098220651,144.95234218856768
4048,C6134,Unoccupied,"(-37.80433912149271, 144.95240745773725)",-37.80433912149271,144.95240745773725
3008,5072E,Present,"(-37.80495738619152, 144.95797680186288)",-37.80495738619152,144.95797680186288
4751,8712E,Unoccupied,"(-37.82489824335478, 144.9634648882827)",-37.82489824335478,144.9634648882827
4753,8714E,Unoccupied,"(-37.82488655512418, 144.9634878552253)",-37.82488655512418,144.9634878552253
4269,C6872,Unoccupied,"(-37.80938858617459, 144.9557854341632)",-37.80938858617459,144.9557854341632
4059,C6156,Unoccupied,"(-37.80398911022851, 144.95246910299)",-37.80398911022851,144.95246910299
4064,C6166,Unoccupied,"(-37.80386219216298, 144.95249172511785)",-37.80386219216298,144.95249172511785
6870,14100E,Unoccupied,"(-37.79465511975867, 144.95839115477256)",-37.79465511975867,144.95839115477256
3004,5062E,Present,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
6909,14265W,Unoccupied,"(-37.79439609034719, 144.96488272805374)",-37.79439609034719,144.96488272805374
6877,14201W,Present,"(-37.79642887170563, 144.96458807251594)",-37.79642887170563,144.96458807251594
4244,C6820,Unoccupied,"(-37.80953289851465, 144.95561158975204)",-37.80953289851465,144.95561158975204
6868,14096E,Unoccupied,"(-37.79476701744403, 144.95838014105664)",-37.79476701744403,144.95838014105664
6900,14247W,Present,"(-37.7950249645209, 144.9648272881759)",-37.7950249645209,144.9648272881759
5489,11901W,Present,"(-37.81016197421117, 144.9781462454187)",-37.81016197421117,144.9781462454187
4723,8672E,Present,"(-37.825320761033886, 144.9629688553548)",-37.825320761033886,144.9629688553548
4328,C6994,Unoccupied,"(-37.80925113766156, 144.9562189659892)",-37.80925113766156,144.9562189659892
